Account_number,PORTFOLIO,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,Account Open Date,Loan_amount,Loan_status,Last_payment_date,Origination_fico_score,Current_fico_score,Current_outstanding,Current_outstanding_v1,Loan_amount_v1
38687861,CREDIT CARD,479-41-6809,239-724-0950,Jacksonville,Duval,Jacksonville,FL,32246,South,05-06-2018,"$94,953",Non-Default,11-12-2020,838,847,$0,0,94953
38687862,CREDIT CARD,609-87-5065,216-721-1995,Kunkle,Williams,Kunkle,OH,43531,Midwest,10-11-2020,"$79,327",Non-Default,24-03-2021,899,894,"$22,212",22212,79327
38687863,PERSONAL LOAN,207-84-2318,239-616-0914,Terra Ceia,Manatee,Terra Ceia,FL,34250,South,11-08-2021,"$66,581",Default,21-05-2021,801,808,"$10,653",10653,66581
38687864,CREDIT CARD,516-49-9161,225-631-9010,Cotton Valley,Webster,Cotton Valley,LA,71018,South,01-08-2021,"$55,077",Non-Default,24-08-2021,869,910,"$15,422",15422,55077
38687865,CREDIT CARD,066-02-9839,479-434-4436,Fayetteville,Washington,Fayetteville,AR,72701,South,16-05-2019,"$39,421",Default,24-08-2021,749,795,$788,0,39421
38687866,MORTGAGE,615-87-2700,319-241-9840,Fredericksburg,Chickasaw,Fredericksburg,IA,50630,Midwest,24-08-2021,"$4,60,516",Non-Default,20-06-2021,866,886,"$1,47,365",147365,460516
38687867,CREDIT CARD,536-71-4282,303-657-2536,Aurora,Adams,Aurora,CO,80042,West,05-04-2021,"$32,991",Non-Default,16-07-2021,821,861,"$11,217",11217,32991
38687868,CREDIT CARD,547-99-6099,207-326-7146,Dover Foxcroft,Piscataquis,Dover Foxcroft,ME,4426,Northeast,11-04-2020,"$30,923",Non-Default,24-08-2021,788,791,"$8,658",8658,30923
38687869,PERSONAL LOAN,574-61-5678,229-719-0766,Atlanta,DeKalb,Atlanta,GA,30329,South,16-11-2018,"$75,718",Non-Default,07-03-2021,677,693,$0,0,75718
38687870,CREDIT CARD,555-99-5922,212-237-0619,New York City,New York,New York City,NY,10095,Northeast,12-07-2019,"$91,908",Default,16-04-2021,738,758,"$41,359",41359,91908
38687871,CREDIT CARD,606-87-9348,479-551-4210,Mount Judea,Newton,Mount Judea,AR,72655,South,26-05-2021,"$81,072",Default,24-08-2021,870,895,"$22,700",22700,81072
38687872,CREDIT CARD,489-29-6282,217-251-1984,South Beloit,Winnebago,South Beloit,IL,61080,Midwest,16-07-2019,"$32,317",Non-Default,22-04-2021,890,905,"$4,524",4524,32317
38687873,MORTGAGE,607-87-8549,215-338-2481,Goodville,Lancaster,Goodville,PA,17528,Northeast,16-09-2018,"$2,94,861",Non-Default,11-03-2021,831,871,"$58,972",58972,294861
38687874,MORTGAGE,753-07-2745,239-223-9993,Saint Augustine,St. Johns,Saint Augustine,FL,32084,South,15-05-2018,"$8,13,006",Non-Default,14-11-2020,884,924,"$3,73,983",373983,813006
38687875,PERSONAL LOAN,100-02-9633,228-266-4724,Schlater,Leflore,Schlater,MS,38952,South,27-07-2018,"$64,935",Non-Default,28-06-2021,871,868,"$29,221",29221,64935
38687876,MORTGAGE,485-41-8740,702-233-5437,Moapa,Clark,Moapa,NV,89025,West,27-09-2020,"$6,18,940",Default,24-08-2021,690,719,"$1,67,114",167114,618940
38687877,MORTGAGE,756-12-9706,479-674-4618,Antoine,Pike,Antoine,AR,71922,South,12-03-2018,"$7,05,602",Default,24-08-2021,709,718,"$2,61,073",261073,705602
38687878,MORTGAGE,194-86-4463,479-638-6130,Maysville,Benton,Maysville,AR,72747,South,15-08-2018,"$6,80,003",Non-Default,07-01-2021,852,845,"$61,200",61200,680003
38687879,MORTGAGE,277-17-6782,239-901-5369,Orlando,Orange,Orlando,FL,32898,South,16-10-2019,"$7,15,411",Default,08-07-2021,795,833,"$2,93,319",293319,715411
38687880,CREDIT CARD,571-99-8283,270-423-1921,West Paducah,McCracken,West Paducah,KY,42086,South,11-01-2020,"$39,634",Non-Default,11-05-2021,861,902,$0,0,39634
38687881,PERSONAL LOAN,467-99-2438,225-936-4717,Crowley,Acadia,Crowley,LA,70526,South,04-07-2018,"$91,308",Non-Default,30-11-2020,652,654,"$28,305",28305,91308
38687882,CREDIT CARD,514-31-0651,212-448-9690,Lyon Mountain,Clinton,Lyon Mountain,NY,12955,Northeast,05-06-2021,"$47,384",Default,24-08-2021,807,845,"$14,215",14215,47384
38687883,CREDIT CARD,212-91-6971,239-674-9932,Dunnellon,Marion,Dunnellon,FL,34432,South,08-02-2018,"$70,655",Non-Default,23-11-2020,654,683,"$21,197",21197,70655
38687884,PERSONAL LOAN,655-36-0502,212-399-8349,Billings,Dutchess,Billings,NY,12510,Northeast,08-05-2018,"$55,615",Default,22-01-2021,878,927,"$4,449",4449,55615
38687885,CREDIT CARD,497-29-7058,207-357-2818,Harmony,Somerset,Harmony,ME,4942,Northeast,24-08-2021,"$39,561",Non-Default,03-05-2021,806,856,"$17,407",17407,39561
38687886,PERSONAL LOAN,506-57-4164,205-541-3841,Coden,Mobile,Coden,AL,36523,South,25-12-2018,"$1,18,751",Default,10-12-2020,721,743,"$36,813",36813,118751
38687887,CREDIT CARD,550-99-5908,231-932-4705,Lansing,Ingham,Lansing,MI,48956,Midwest,16-05-2018,"$58,925",Non-Default,02-07-2021,821,830,"$25,927",25927,58925
38687888,CREDIT CARD,526-99-6766,401-462-4137,North Kingstown,Washington,North Kingstown,RI,2854,Northeast,02-01-2021,"$86,551",Default,26-03-2021,657,666,"$19,907",19907,86551
38687889,CREDIT CARD,476-55-5919,208-295-1459,Nampa,Canyon,Nampa,ID,83687,West,23-09-2019,"$80,586",Non-Default,24-08-2021,879,923,"$38,681",38681,80586
38687890,CREDIT CARD,001-11-6141,210-331-4244,Fort Worth,Fort Worth,Fort Worth,TX,76166,South,05-06-2021,"$64,463",Non-Default,12-11-2020,841,889,"$30,942",30942,64463
38687891,PERSONAL LOAN,495-29-3833,212-245-8474,Albany,Albany,Albany,NY,12261,Northeast,25-01-2020,"$46,825",Non-Default,24-08-2021,791,786,"$6,087",6087,46825
38687892,CREDIT CARD,618-87-9232,262-740-1197,Glenwood City,St. Croix,Glenwood City,WI,54013,Midwest,06-07-2021,"$95,993",Non-Default,29-11-2020,654,645,"$30,718",30718,95993
38687893,PERSONAL LOAN,505-59-8397,701-333-5678,Trotters,Trotters,Trotters,ND,58657,Midwest,04-04-2021,"$1,59,905",Default,24-02-2021,731,763,"$12,792",12792,159905
38687894,CREDIT CARD,591-99-1002,303-259-9063,Colorado Springs,El Paso,Colorado Springs,CO,80944,West,25-06-2020,"$54,710",Non-Default,24-08-2021,735,756,"$4,924",4924,54710
38687895,MORTGAGE,084-02-0517,314-310-2530,Creighton,Cass,Creighton,MO,64739,Midwest,24-08-2020,"$2,70,676",Non-Default,04-11-2020,786,789,"$1,02,857",102857,270676
38687896,MORTGAGE,485-41-5834,229-685-3943,Patterson,Pierce,Patterson,GA,31557,South,01-02-2020,"$9,43,537",Default,07-04-2021,650,694,"$3,11,367",311367,943537
38687897,MORTGAGE,357-08-5907,808-679-3017,Honolulu,Honolulu,Honolulu,HI,96804,West,21-11-2018,"$3,46,610",Non-Default,29-05-2021,767,811,"$1,49,042",149042,346610
38687898,CREDIT CARD,359-08-1446,252-889-8964,Vass,Moore,Vass,NC,28394,South,15-09-2019,"$88,212",Default,23-11-2020,885,882,"$42,342",42342,88212
38687899,MORTGAGE,178-86-0259,802-346-0661,Saxtons River,Windham,Saxtons River,VT,5154,Northeast,04-05-2019,"$8,28,301",Non-Default,27-12-2020,670,679,"$2,98,188",298188,828301
38687900,CREDIT CARD,326-11-5287,215-273-9290,Forest City,Susquehanna,Forest City,PA,18421,Northeast,06-04-2019,"$26,572",Non-Default,16-12-2020,661,703,"$9,300",9300,26572
38687901,MORTGAGE,277-17-6888,208-567-3512,Almo,Cassia,Almo,ID,83312,West,06-02-2020,"$3,03,255",Non-Default,10-03-2021,798,809,"$18,195",18195,303255
38687902,CREDIT CARD,678-22-3453,201-671-2456,Pine Beach,Ocean,Pine Beach,NJ,8741,Northeast,19-06-2021,"$94,249",Default,24-08-2021,686,678,"$36,757",36757,94249
38687903,MORTGAGE,200-84-6894,218-291-2185,Spring Park,Hennepin,Spring Park,MN,55384,Midwest,10-01-2019,"$4,97,141",Non-Default,27-03-2021,835,832,"$1,04,400",104400,497141
38687904,CREDIT CARD,209-84-2088,215-266-4502,Freeport,Armstrong,Freeport,PA,16229,Northeast,21-12-2018,"$76,473",Default,01-05-2021,720,758,"$15,295",15295,76473
38687905,MORTGAGE,194-86-1816,304-697-4723,Augusta,Hampshire,Augusta,WV,26704,South,28-01-2020,"$3,36,208",Non-Default,02-02-2021,859,868,"$97,500",97500,336208
38687906,PERSONAL LOAN,133-98-1289,217-591-5907,Thornton,Cook,Thornton,IL,60476,Midwest,25-01-2021,"$1,75,955",Non-Default,18-03-2021,760,769,"$56,306",56306,175955
38687907,PERSONAL LOAN,397-33-8787,217-568-8389,Mode,Shelby,Mode,IL,62444,Midwest,13-04-2018,"$48,535",Default,04-07-2021,794,816,"$9,222",9222,48535
38687908,CREDIT CARD,098-02-1515,319-279-1812,Farmersburg,Clayton,Farmersburg,IA,52047,Midwest,07-07-2021,"$96,019",Default,09-01-2021,811,847,"$33,607",33607,96019
38687909,MORTGAGE,479-41-8194,308-466-9653,Murdock,Cass,Murdock,NE,68407,Midwest,19-07-2018,"$8,99,897",Default,24-08-2021,833,880,"$3,59,959",359959,899897
38687910,CREDIT CARD,616-87-2495,270-232-6264,Columbia,Adair,Columbia,KY,42728,South,27-04-2020,"$80,840",Non-Default,30-10-2020,754,796,"$16,976",16976,80840
38687911,CREDIT CARD,327-11-3833,225-748-6392,Des Allemands,St. Charles,Des Allemands,LA,70030,South,10-04-2018,"$80,095",Non-Default,02-04-2021,656,662,"$3,204",3204,80095
38687912,CREDIT CARD,587-99-4628,216-575-7218,Midvale,Tuscarawas,Midvale,OH,44653,Midwest,26-12-2019,"$28,974",Non-Default,15-01-2021,844,872,"$6,954",6954,28974
38687913,MORTGAGE,450-99-5560,210-818-2886,Millersview,Concho,Millersview,TX,76862,South,20-05-2018,"$9,28,320",Default,24-08-2021,682,722,"$4,08,461",408461,928320
38687914,PERSONAL LOAN,488-29-2897,210-901-1534,San Antonio,Bexar,San Antonio,TX,78252,South,03-01-2021,"$1,50,650",Non-Default,26-06-2021,812,810,"$31,637",31637,150650
38687915,MORTGAGE,384-37-4457,423-972-4824,Murfreesboro,Rutherford,Murfreesboro,TN,37133,South,24-08-2021,"$4,29,689",Non-Default,24-08-2021,725,722,"$90,235",90235,429689
38687916,MORTGAGE,644-29-3269,229-724-9977,Atlanta,Fulton,Atlanta,GA,30380,South,10-09-2020,"$3,47,559",Non-Default,10-01-2021,693,710,"$1,45,975",145975,347559
38687917,MORTGAGE,622-85-0481,479-753-4302,El Dorado,Union,El Dorado,AR,71730,South,01-03-2019,"$2,01,853",Default,28-03-2021,666,688,"$62,574",62574,201853
38687918,PERSONAL LOAN,639-29-1603,210-729-2224,Houston,Harris,Houston,TX,77223,South,21-07-2020,"$1,81,825",Default,24-03-2021,679,713,"$54,548",54548,181825
38687919,MORTGAGE,273-17-2620,219-800-4820,Indianapolis,Marion,Indianapolis,IN,46274,Midwest,13-07-2019,"$3,42,631",Non-Default,24-08-2021,859,856,"$1,09,642",109642,342631
38687920,PERSONAL LOAN,622-85-5058,479-220-1850,Boswell,Izard,Boswell,AR,72516,South,27-11-2020,"$1,92,182",Default,26-04-2021,745,786,"$5,765",5765,192182
38687921,MORTGAGE,457-99-1554,339-597-6285,Andover,Essex,Andover,MA,1812,Northeast,20-09-2020,"$4,77,610",Default,14-11-2020,685,723,"$1,43,283",143283,477610
38687922,PERSONAL LOAN,710-18-5998,314-772-1342,Holts Summit,Callaway,Holts Summit,MO,65043,Midwest,28-01-2018,"$1,53,289",Non-Default,27-03-2021,760,779,"$30,658",30658,153289
38687923,CREDIT CARD,517-49-4808,212-822-0012,Glen Spey,Sullivan,Glen Spey,NY,12737,Northeast,21-10-2018,"$58,335",Default,14-07-2021,878,883,"$12,834",12834,58335
38687924,MORTGAGE,015-94-8399,316-781-7091,Bluff City,Harper,Bluff City,KS,67018,Midwest,09-12-2018,"$2,56,990",Non-Default,22-11-2020,695,744,"$15,419",15419,256990
38687925,MORTGAGE,614-87-4410,239-899-3718,Orlando,Orange,Orlando,FL,32831,South,08-01-2020,"$6,62,713",Default,24-08-2021,683,727,"$1,39,170",139170,662713
38687926,PERSONAL LOAN,601-99-6753,206-313-4397,Gig Harbor,Pierce,Gig Harbor,WA,98335,West,13-01-2018,"$1,64,711",Non-Default,26-11-2020,865,908,"$41,178",41178,164711
38687927,MORTGAGE,213-91-7044,406-249-6532,Hardin,Big Horn,Hardin,MT,59034,West,03-02-2018,"$2,17,193",Non-Default,21-03-2021,752,781,"$39,095",39095,217193
38687928,CREDIT CARD,457-99-7477,229-353-2461,Hiawassee,Towns,Hiawassee,GA,30546,South,23-05-2018,"$91,855",Default,04-06-2021,880,895,"$21,127",21127,91855
38687929,CREDIT CARD,694-16-6710,314-836-3984,Dalton,Chariton,Dalton,MO,65246,Midwest,12-05-2018,"$67,296",Non-Default,06-03-2021,650,696,"$16,151",16151,67296
38687930,MORTGAGE,466-99-2818,231-857-9395,Oscoda,Oscoda,Oscoda,MI,48753,Midwest,25-02-2021,"$4,52,501",Non-Default,03-04-2021,678,709,"$9,050",9050,452501
38687931,PERSONAL LOAN,031-92-9879,701-621-3014,Clifford,Traill,Clifford,ND,58016,Midwest,22-07-2018,"$91,347",Default,12-01-2021,815,814,"$13,702",13702,91347
38687932,MORTGAGE,434-99-7258,206-303-7215,Ford,Stevens,Ford,WA,99013,West,25-05-2021,"$1,80,282",Default,16-04-2021,733,733,"$66,704",66704,180282
38687933,PERSONAL LOAN,731-28-3148,252-208-6965,Charlotte,Mecklenburg,Charlotte,NC,28297,South,04-01-2019,"$73,729",Non-Default,10-05-2021,793,794,"$19,170",19170,73729
38687934,CREDIT CARD,731-28-6424,252-637-6845,Ellenboro,Rutherford,Ellenboro,NC,28040,South,10-09-2020,"$71,132",Non-Default,25-04-2021,681,717,"$21,340",21340,71132
38687935,CREDIT CARD,714-18-3396,209-999-0590,Mecca,Riverside,Mecca,CA,92254,West,11-03-2021,"$75,091",Non-Default,20-03-2021,839,833,"$24,780",24780,75091
38687936,CREDIT CARD,590-99-8489,270-927-3114,Louisville,Jefferson,Louisville,KY,40270,South,13-11-2019,"$79,958",Non-Default,16-06-2021,751,772,"$27,985",27985,79958
38687937,CREDIT CARD,475-55-0445,218-839-5045,Verndale,Wadena,Verndale,MN,56481,Midwest,08-11-2019,"$37,992",Non-Default,24-08-2021,860,894,"$10,258",10258,37992
38687938,MORTGAGE,551-99-8083,218-510-9755,Osseo,Hennepin,Osseo,MN,55311,Midwest,05-08-2018,"$7,84,000",Non-Default,08-06-2021,867,872,"$2,50,880",250880,784000
38687939,PERSONAL LOAN,050-02-2209,314-972-2893,Lonedell,Franklin,Lonedell,MO,63060,Midwest,18-11-2018,"$57,646",Default,15-08-2021,759,756,"$17,294",17294,57646
38687940,CREDIT CARD,705-18-2698,219-543-4412,New Carlisle,St. Joseph,New Carlisle,IN,46552,Midwest,25-01-2019,"$63,993",Default,26-04-2021,757,783,"$21,118",21118,63993
38687941,MORTGAGE,114-98-2357,239-282-3105,Tampa,Hillsborough,Tampa,FL,33613,South,06-11-2019,"$2,12,386",Non-Default,24-08-2021,672,670,$0,0,212386
38687942,PERSONAL LOAN,123-98-1591,209-956-3633,San Bruno,San Mateo,San Bruno,CA,94067,West,24-06-2019,"$1,91,872",Non-Default,24-08-2021,714,711,"$38,374",38374,191872
38687943,MORTGAGE,441-29-0464,215-452-6056,Oreland,Montgomery,Oreland,PA,19075,Northeast,25-03-2021,"$3,92,719",Non-Default,11-07-2021,829,863,"$11,782",11782,392719
38687944,CREDIT CARD,418-67-7194,239-596-7870,Tampa,Hillsborough,Tampa,FL,33663,South,18-06-2020,"$52,507",Non-Default,14-06-2021,792,788,"$11,026",11026,52507
38687945,PERSONAL LOAN,284-15-4670,231-910-8529,Central Lake,Antrim,Central Lake,MI,49622,Midwest,20-12-2020,"$1,36,495",Non-Default,24-08-2021,674,708,"$62,788",62788,136495
38687946,MORTGAGE,631-31-9020,215-883-6485,Jersey Shore,Lycoming,Jersey Shore,PA,17723,Northeast,22-04-2020,"$1,02,347",Non-Default,07-01-2021,662,679,"$18,422",18422,102347
38687947,MORTGAGE,573-99-6836,203-578-8712,Darien,Fairfield,Darien,CT,6820,Northeast,25-05-2018,"$4,99,272",Non-Default,23-08-2021,861,864,"$2,39,651",239651,499272
38687948,CREDIT CARD,025-92-0070,270-555-2745,Jeremiah,Letcher,Jeremiah,KY,41826,South,24-10-2019,"$50,245",Non-Default,01-06-2021,799,804,"$3,015",3015,50245
38687949,PERSONAL LOAN,554-99-0202,239-724-1201,Palm Coast,Flagler,Palm Coast,FL,32135,South,27-04-2021,"$99,081",Non-Default,24-08-2021,825,852,$991,0,99081
38687950,MORTGAGE,515-31-5730,252-722-8820,Ocracoke,Hyde,Ocracoke,NC,27960,South,22-04-2021,"$6,28,092",Non-Default,24-08-2021,863,869,"$1,44,461",144461,628092
38687951,MORTGAGE,722-18-9535,215-812-1995,Leola,Lancaster,Leola,PA,17540,Northeast,15-04-2018,"$1,49,210",Non-Default,28-10-2020,854,873,"$73,113",73113,149210
38687952,CREDIT CARD,442-29-5194,423-813-0794,Jefferson City,Jefferson,Jefferson City,TN,37760,South,04-06-2018,"$53,708",Non-Default,21-05-2021,720,729,$537,0,53708
38687953,CREDIT CARD,195-86-3800,304-950-3501,Pinch,Kanawha,Pinch,WV,25156,South,02-09-2020,"$73,064",Non-Default,09-02-2021,892,934,"$9,498",9498,73064
38687954,MORTGAGE,757-12-5357,262-929-3647,Madison,Dane,Madison,WI,53715,Midwest,20-02-2018,"$6,98,518",Non-Default,05-01-2021,782,793,"$76,837",76837,698518
38687955,CREDIT CARD,462-99-1301,218-942-9534,Monticello,Wright,Monticello,MN,55586,Midwest,21-09-2020,"$59,172",Default,09-01-2021,825,853,$0,0,59172
38687956,PERSONAL LOAN,223-99-7223,212-690-6274,Pulteney,Steuben,Pulteney,NY,14874,Northeast,05-04-2018,"$44,462",Non-Default,22-06-2021,731,745,"$12,005",12005,44462
38687957,MORTGAGE,436-99-7346,206-638-0315,Thorp,Kittitas,Thorp,WA,98946,West,13-01-2021,"$9,04,826",Non-Default,25-12-2020,719,750,"$63,338",63338,904826
38687958,CREDIT CARD,263-99-4819,319-887-6472,Mc Causland,Scott,Mc Causland,IA,52758,Midwest,24-08-2021,"$73,286",Default,24-08-2021,672,694,"$20,520",20520,73286
38687959,MORTGAGE,218-89-4402,217-982-7466,Virden,Macoupin,Virden,IL,62690,Midwest,10-01-2020,"$7,31,895",Non-Default,28-05-2021,798,810,"$29,276",29276,731895
38687960,MORTGAGE,050-02-6591,210-431-5945,Corpus Christi,Nueces,Corpus Christi,TX,78419,South,11-03-2019,"$8,51,292",Non-Default,28-05-2021,844,891,"$4,08,620",408620,851292
38687961,MORTGAGE,687-24-4750,262-663-9022,Wales,Waukesha,Wales,WI,53183,Midwest,05-04-2020,"$4,67,111",Non-Default,23-02-2021,857,904,$0,0,467111
38687962,MORTGAGE,554-99-9317,207-202-5304,Portland,Cumberland,Portland,ME,4103,Northeast,28-09-2020,"$3,01,357",Default,24-08-2021,653,678,"$1,08,489",108489,301357
38687963,CREDIT CARD,462-99-5642,206-968-4421,Harrington,Lincoln,Harrington,WA,99134,West,12-09-2018,"$33,148",Non-Default,13-11-2020,769,784,"$11,270",11270,33148
38687964,CREDIT CARD,501-37-4513,208-804-9064,Mountain Home A F B,Elmore,Mountain Home A F B,ID,83648,West,17-06-2021,"$73,650",Default,10-03-2021,847,850,"$25,778",25778,73650
38687965,MORTGAGE,041-15-6955,215-327-9508,Holbrook,Greene,Holbrook,PA,15341,Northeast,01-12-2019,"$4,99,781",Non-Default,25-02-2021,786,833,"$89,961",89961,499781
38687966,MORTGAGE,338-11-7334,802-606-0650,Killington,Rutland,Killington,VT,5751,Northeast,19-12-2018,"$1,63,063",Non-Default,24-08-2021,789,836,"$55,441",55441,163063
38687967,CREDIT CARD,247-99-1352,216-565-1534,Farmer,Defiance,Farmer,OH,43520,Midwest,02-08-2020,"$42,980",Default,24-08-2021,778,768,"$16,332",16332,42980
38687968,MORTGAGE,507-57-7986,209-203-7389,San Diego,San Diego,San Diego,CA,92187,West,17-02-2021,"$8,64,691",Default,24-08-2021,769,771,"$1,12,410",112410,864691
38687969,MORTGAGE,325-11-6934,236-353-4155,Richmond,Richmond (city),Richmond,VA,23225,South,11-09-2018,"$5,00,690",Non-Default,24-08-2021,821,857,"$20,028",20028,500690
38687970,MORTGAGE,104-02-5630,480-555-5517,Peoria,Maricopa,Peoria,AZ,85381,West,05-02-2021,"$4,14,840",Default,01-01-2021,770,762,"$1,36,897",136897,414840
38687971,PERSONAL LOAN,193-86-2398,212-259-2436,Sand Lake,Rensselaer,Sand Lake,NY,12153,Northeast,11-12-2018,"$1,97,062",Non-Default,15-02-2021,831,859,"$49,266",49266,197062
38687972,MORTGAGE,417-67-4789,209-447-5177,Los Angeles,Los Angeles,Los Angeles,CA,90075,West,11-05-2018,"$4,84,179",Non-Default,24-08-2021,815,821,"$1,93,672",193672,484179
38687973,CREDIT CARD,029-92-4692,319-493-7845,Fenton,Kossuth,Fenton,IA,50539,Midwest,20-02-2020,"$76,978",Non-Default,25-06-2021,740,757,"$35,410",35410,76978
38687974,CREDIT CARD,598-92-4251,203-232-5415,Hamden,New Haven,Hamden,CT,6517,Northeast,03-01-2020,"$93,018",Default,07-04-2021,862,898,"$6,511",6511,93018
38687975,MORTGAGE,243-99-9174,229-964-3260,Atlanta,Fulton,Atlanta,GA,30301,South,28-02-2019,"$5,46,052",Default,22-11-2020,822,815,"$1,74,737",174737,546052
38687976,CREDIT CARD,443-27-8481,503-382-9186,Aumsville,Marion,Aumsville,OR,97325,West,05-03-2019,"$41,840",Default,06-01-2021,808,809,"$19,665",19665,41840
38687977,PERSONAL LOAN,342-11-2265,207-722-7962,Readfield,Kennebec,Readfield,ME,4355,Northeast,19-12-2018,"$33,267",Non-Default,08-08-2021,733,775,"$13,639",13639,33267
38687978,CREDIT CARD,567-99-1522,205-241-8350,Montgomery,Montgomery,Montgomery,AL,36198,South,22-10-2018,"$51,083",Non-Default,24-08-2021,733,730,"$9,195",9195,51083
38687979,CREDIT CARD,403-73-6608,314-317-2640,Saint Louis,St. Louis,Saint Louis,MO,63144,Midwest,04-02-2018,"$44,689",Non-Default,24-05-2021,833,853,$0,0,44689
38687980,CREDIT CARD,682-24-3403,319-475-8675,Miles,Jackson,Miles,IA,52064,Midwest,09-12-2018,"$41,727",Non-Default,24-08-2021,818,844,"$3,755",3755,41727
38687981,CREDIT CARD,667-48-8721,209-641-4388,Rocklin,Placer,Rocklin,CA,95677,West,24-08-2021,"$93,921",Default,24-08-2021,755,793,"$30,055",30055,93921
38687982,CREDIT CARD,519-87-9047,307-416-4832,Bill,Converse,Bill,WY,82631,West,24-08-2021,"$42,495",Non-Default,03-08-2021,877,884,"$5,524",5524,42495
38687983,PERSONAL LOAN,002-11-9157,339-382-1708,West Barnstable,Barnstable,West Barnstable,MA,2668,Northeast,12-03-2019,"$1,99,969",Default,09-05-2021,808,843,"$79,988",79988,199969
38687984,MORTGAGE,365-39-9676,252-821-5400,Browns Summit,Guilford,Browns Summit,NC,27214,South,23-11-2019,"$9,67,020",Default,31-07-2021,871,877,"$4,44,829",444829,967020
38687985,CREDIT CARD,069-02-5158,210-774-9506,Carrollton,Denton,Carrollton,TX,75010,South,22-03-2020,"$61,925",Non-Default,09-01-2021,752,788,"$24,151",24151,61925
38687986,MORTGAGE,473-55-6717,210-213-7866,Harrold,Wilbarger,Harrold,TX,76364,South,11-03-2019,"$3,06,016",Default,08-08-2021,766,763,"$1,40,767",140767,306016
38687987,CREDIT CARD,710-18-5811,219-746-4097,Indianapolis,Marion,Indianapolis,IN,46240,Midwest,14-07-2020,"$79,627",Non-Default,24-08-2021,832,837,"$14,333",14333,79627
38687988,CREDIT CARD,105-02-8206,203-939-3621,Broad Brook,Hartford,Broad Brook,CT,6016,Northeast,20-11-2018,"$49,764",Default,04-03-2021,729,732,"$15,427",15427,49764
38687989,PERSONAL LOAN,344-11-9706,240-772-8199,Newcomb,Talbot,Newcomb,MD,21653,South,20-01-2020,"$94,890",Default,22-11-2020,758,773,"$14,234",14234,94890
